start_time,end_time,start_idx,end_idx,duration_ms,type,mean_pressure,mean_speed,trial
4.047,4.162,817,840,115.00000000000021,pen_lift,0.0,964.9153468477533,18
0.0,0.289,0,58,289.0,pen_lift,0.0,6534.855289251319,19
0.297,0.312,60,63,15.000000000000014,low_speed,5982.0,0.0,19
2.116,2.21,426,445,93.99999999999986,pen_lift,0.0,11443.240706029655,19
2.216,2.231,447,450,14.99999999999968,low_speed,6062.5,1.1999816708318134e-10,19
3.151,3.27,635,659,119.00000000000021,pen_lift,0.0,5349.765301424178,19
0.0,0.343,0,69,343.0,pen_lift,0.0,4781.730821454659,20
0.354,0.368,71,74,14.000000000000012,low_speed,5726.25,2.3283064365386963e-10,20
2.919,3.053,587,614,133.9999999999999,pen_lift,0.0,7821.783079970779,20
3.055,3.075,616,620,20.000000000000018,low_speed,7206.0,8.496703841493722e-10,20
3.085,3.234,622,652,149.00000000000003,pen_lift,0.0,11033.63486250308,20
3.287,3.953,663,796,665.9999999999999,pen_lift,0.0,9438.980103692555,20
0.0,0.512,0,103,512.0,pen_lift,0.0,1794.7694442902284,21
0.523,0.543,105,109,20.000000000000018,low_speed,5346.0,0.0,21
1.03,1.159,207,233,129.0,pen_lift,0.0,,21
1.164,1.199,235,242,35.00000000000014,low_speed,5840.125,0.0,21
1.209,1.353,244,273,143.99999999999991,pen_lift,0.0,3095.8414565388493,21
1.357,1.391,275,282,34.00000000000003,low_speed,8093.125,5.174649377327308e-10,21
1.59,1.705,322,345,114.99999999999999,pen_lift,0.0,7367.7525842739315,21
1.709,1.729,347,351,20.000000000000018,low_speed,5547.6,1.0412502929101651e-10,21
2.649,2.783,536,563,133.9999999999999,pen_lift,0.0,6925.120127993048,21
2.79,2.805,565,568,15.000000000000124,low_speed,12229.0,2.3283064365386963e-10,21
2.86,3.357,579,679,497.00000000000034,pen_lift,0.0,6594.123623072402,21
0.0,0.487,0,98,487.0,pen_lift,0.0,3437.7628466391507,22
0.496,0.51,100,103,14.000000000000012,low_speed,5806.25,2.3283064365386963e-10,22
2.643,2.777,532,559,134.00000000000034,pen_lift,0.0,,22
2.841,3.13,573,631,288.9999999999997,pen_lift,0.0,15747.778610609399,22
3.206,3.32,647,670,113.99999999999989,pen_lift,0.0,4859.571517712259,22
0.0,0.502,0,101,502.0,pen_lift,0.0,4122.09313803077,23
0.514,0.538,103,108,24.00000000000002,low_speed,6413.166666666667,1.1641532182693481e-10,23
3.65,3.799,734,764,149.00000000000003,pen_lift,0.0,,23
3.804,3.819,766,769,15.000000000000124,low_speed,11536.75,3.2927225399135965e-10,23
3.863,4.296,778,865,433.0000000000003,pen_lift,0.0,14900.721512488368,23
4.366,4.51,880,909,144.0000000000001,pen_lift,0.0,4063.0990786813013,23
0.0,0.462,0,93,462.0,pen_lift,0.0,4236.64445092851,24
0.471,0.51,95,103,39.000000000000036,low_speed,4616.666666666667,7.761021455128987e-11,24
4.243,4.408,854,887,165.00000000000003,pen_lift,0.0,,24
4.412,4.442,889,895,30.00000000000025,low_speed,10019.857142857143,3.3261520521981374e-11,24
4.452,4.681,897,943,229.00000000000009,pen_lift,0.0,,24
4.75,4.941,958,991,190.99999999999983,pen_lift,0.0,1951.861441887497,24
0.0,0.661,0,133,661.0,pen_lift,0.0,2697.6974853525007,25
0.672,0.701,135,141,28.999999999999915,low_speed,4838.142857142857,1.6060082789863693e-10,25
2.556,2.705,514,544,149.00000000000003,pen_lift,0.0,7365.342498369411,25
2.709,2.728,546,550,19.000000000000128,low_speed,11169.4,2.903895442141122e-10,25
2.778,2.937,560,592,158.9999999999998,pen_lift,0.0,2178.607552927043,25
0.0,0.656,0,132,656.0,pen_lift,0.0,4304.348518648145,26
3.434,3.578,691,720,143.9999999999997,pen_lift,0.0,10498.482547233956,26
3.585,3.614,722,728,28.999999999999915,low_speed,10484.42857142857,2.817961239322348e-10,26
3.624,3.873,730,780,249.0000000000001,pen_lift,0.0,15797.837528151389,26
3.879,3.923,782,791,44.00000000000004,low_speed,12408.6,9.313225746154786e-11,26
3.958,4.053,798,817,94.99999999999974,pen_lift,0.0,2790.241951427056,26
0.0,0.591,0,119,591.0,pen_lift,0.0,2866.570052843184,27
0.6,0.624,121,126,24.00000000000002,low_speed,5930.166666666667,1.9402553637822468e-11,27
0.769,0.788,155,159,19.000000000000018,low_speed,15020.4,2.3283064365386964e-11,27
2.319,2.419,467,487,100.00000000000009,pen_lift,0.0,,27
2.424,2.449,489,494,24.99999999999991,low_speed,7248.166666666667,5.820766091346741e-11,27
3.23,3.578,651,721,347.9999999999999,pen_lift,0.0,12481.288252145694,27
3.639,3.729,734,752,90.0000000000003,pen_lift,0.0,6055.681794870073,27
0.0,0.572,0,115,572.0,pen_lift,0.0,3733.4474080513232,28
3.375,3.544,679,713,169.00000000000003,pen_lift,0.0,4208.483242086465,28
0.0,0.383,0,77,383.0,pen_lift,0.0,6268.955199939563,29
0.393,0.427,79,86,33.99999999999997,low_speed,8197.375,1.4551915228366852e-11,29
