PacketTime,X,Y,NormalPressure,DeltaT,DistJump,PressurePrev,PressureCurr,NewTrial,Trial,segment_id,segment_label,letter_id,letter_label
269978878,2648,21508,0,5.0,0.0,0.0,0,False,0,-1,,-1,
269978883,2677,21541,0,5.0,43.93176527297759,0.0,0,False,0,-1,,-1,
269978888,2711,21573,0,5.0,46.69047011971501,0.0,0,False,0,-1,,-1,
269978893,2755,21609,0,5.0,56.85068161420758,0.0,0,False,0,-1,,-1,
269978898,2813,21644,0,5.0,67.7421582177598,0.0,0,False,0,-1,,-1,
269978903,2884,21676,0,5.0,77.87810988975015,0.0,0,False,0,-1,,-1,
269978908,2982,21709,0,5.0,103.40696301506973,0.0,0,False,0,-1,,-1,
269978913,3059,21737,0,5.0,81.93289937503738,0.0,0,False,0,-1,,-1,
269978918,3133,21763,0,5.0,78.43468620451031,0.0,0,False,0,-1,,-1,
269978923,3196,21763,0,5.0,63.0,0.0,0,False,0,-1,,-1,
269978928,3250,21763,0,5.0,54.0,0.0,0,False,0,-1,,-1,
269978933,3290,21794,0,5.0,50.60632371551998,0.0,0,False,0,-1,,-1,
269978938,3332,21828,0,5.0,54.037024344425184,0.0,0,False,0,-1,,-1,
269978943,3375,21861,0,5.0,54.20332093147061,0.0,0,False,0,-1,,-1,
269978948,3411,21900,0,5.0,53.075418038862395,0.0,0,False,0,-1,,-1,
269978953,3437,21923,0,5.0,34.713109915419565,0.0,0,False,0,-1,,-1,
269978958,3437,21923,0,5.0,0.0,0.0,0,False,0,-1,,-1,
269978963,3467,21954,0,5.0,43.139309220245984,0.0,0,False,0,-1,,-1,
269978968,3467,21984,0,5.0,30.0,0.0,0,False,0,-1,,-1,
269978973,3467,22006,0,5.0,22.0,0.0,0,False,0,-1,,-1,
269978978,3467,22028,0,5.0,22.0,0.0,0,False,0,-1,,-1,
269978983,3473,22048,0,5.0,20.8806130178211,0.0,0,False,0,-1,,-1,
269978988,3480,22048,0,5.0,7.0,0.0,0,False,0,-1,,-1,
269978993,3496,22078,0,5.0,34.0,0.0,0,False,0,-1,,-1,
269978998,3508,22078,0,5.0,12.0,0.0,0,False,0,-1,,-1,
269979003,3519,22078,0,5.0,11.0,0.0,0,False,0,-1,,-1,
269979007,3527,22080,0,4.0,8.246211251235321,0.0,0,False,0,-1,,-1,
269979012,3533,22085,0,5.0,7.810249675906654,0.0,0,False,0,-1,,-1,
269979017,3536,22088,0,5.0,4.242640687119285,0.0,0,False,0,-1,,-1,
269979022,3538,22098,0,5.0,10.198039027185569,0.0,0,False,0,-1,,-1,
269979027,3538,22104,0,5.0,6.0,0.0,0,False,0,-1,,-1,
269979032,3538,22108,0,5.0,4.0,0.0,0,False,0,-1,,-1,
269979037,3538,22108,0,5.0,0.0,0.0,0,False,0,-1,,-1,
269979042,3531,22108,0,5.0,7.0,0.0,0,False,0,-1,,-1,
269979047,3525,22099,0,5.0,10.816653826391969,0.0,0,False,0,-1,,-1,
269979052,3516,22076,0,5.0,24.698178070456937,0.0,0,False,0,-1,,-1,
269979057,3507,22042,0,5.0,35.17101079013795,0.0,0,False,0,-1,,-1,
269979062,3501,21995,0,5.0,47.38143096192854,0.0,0,False,0,-1,,-1,
269979067,3490,21928,0,5.0,67.89698078707183,0.0,0,False,0,-1,,-1,
269979072,3478,21837,0,5.0,91.7877987534291,0.0,0,False,0,-1,,-1,
269979077,3467,21730,0,5.0,107.56393447619885,0.0,0,False,0,-1,,-1,
269979082,3455,21672,0,5.0,59.22837157984339,0.0,0,False,0,-1,,-1,
269979087,3445,21682,0,5.0,14.142135623730951,0.0,0,False,0,-1,,-1,
269979092,3434,21696,0,5.0,17.804493814764857,0.0,0,False,0,-1,,-1,
269979097,3425,21626,0,5.0,70.57619995437555,0.0,0,False,0,-1,,-1,
269979102,3415,21578,0,5.0,49.03060268852505,0.0,0,False,0,-1,,-1,
269979107,3406,21578,0,5.0,9.0,0.0,0,False,0,-1,,-1,
269979112,3398,21584,0,5.0,10.0,0.0,0,False,0,-1,,-1,
269979117,3389,21584,0,5.0,9.0,0.0,0,False,0,-1,,-1,
269979122,3383,21583,0,5.0,6.082762530298219,0.0,0,False,0,-1,,-1,
269979127,3378,21559,0,5.0,24.515301344262525,0.0,0,False,0,-1,,-1,
269979132,3373,21551,0,5.0,9.433981132056603,0.0,0,False,0,-1,,-1,
269979137,3370,21551,0,5.0,3.0,0.0,0,False,0,-1,,-1,
269979142,3366,21585,0,5.0,34.23448553724738,0.0,0,False,0,-1,,-1,
269979147,3366,21649,0,5.0,64.0,0.0,0,False,0,-1,,-1,
269979152,3366,21749,0,5.0,100.0,0.0,0,False,0,-1,,-1,
269979157,3366,21883,0,5.0,134.0,0.0,0,False,0,-1,,-1,
269979162,3366,22050,0,5.0,167.0,0.0,0,False,0,-1,,-1,
269979167,3374,22161,0,5.0,111.28791488746656,0.0,0,False,0,-1,,-1,
269979172,3386,22264,0,5.0,103.69667304209909,0.0,0,False,0,-1,,-1,
269979176,3402,22372,0,4.0,109.17875251164945,0.0,0,False,0,-1,,-1,
269979181,3423,22482,0,5.0,111.9866063420086,0.0,0,False,0,-1,,-1,
269979186,3449,22589,0,5.0,110.11357772772621,0.0,0,False,0,-1,,-1,
269979191,3475,22673,0,5.0,87.93179174792243,0.0,0,False,0,-1,,-1,
269979196,3475,22733,0,5.0,60.0,0.0,0,False,0,-1,,-1,
269979201,3483,22723,0,5.0,12.806248474865697,0.0,0,False,0,-1,,-1,
269979206,3508,22786,0,5.0,67.77905281132217,0.0,0,False,0,-1,,-1,
269979211,3517,22781,0,5.0,10.295630140987,0.0,0,False,0,-1,,-1,
269979216,3524,22760,0,5.0,22.135943621178654,0.0,0,False,0,-1,,-1,
269979221,3530,22760,0,5.0,6.0,0.0,0,False,0,-1,,-1,
269979226,3543,22795,0,5.0,37.33630940518894,0.0,0,False,0,-1,,-1,
269979231,3555,22795,0,5.0,12.0,0.0,0,False,0,-1,,-1,
269979236,3564,22795,0,5.0,9.0,0.0,0,False,0,-1,,-1,
269979241,3574,22782,0,5.0,16.401219466856727,0.0,0,False,0,-1,,-1,
269979246,3579,22747,0,5.0,35.35533905932738,0.0,0,False,0,-1,,-1,
269979251,3586,22705,0,5.0,42.579337712087536,0.0,0,False,0,-1,,-1,
269979256,3591,22655,0,5.0,50.24937810560445,0.0,0,False,0,-1,,-1,
269979261,3594,22610,0,5.0,45.09988913511872,0.0,0,False,0,-1,,-1,
269979266,3595,22610,0,5.0,1.0,0.0,0,False,0,-1,,-1,
269979271,3596,22611,0,5.0,1.4142135623730951,0.0,0,False,0,-1,,-1,
269979276,3596,22610,0,5.0,1.0,0.0,0,False,0,-1,,-1,
269979281,3596,22601,0,5.0,9.0,0.0,0,False,0,-1,,-1,
269979286,3596,22593,0,5.0,8.0,0.0,0,False,0,-1,,-1,
269979291,3596,22586,0,5.0,7.0,0.0,0,False,0,-1,,-1,
269979296,3596,22567,0,5.0,19.0,0.0,0,False,0,-1,,-1,
269979301,3596,22551,0,5.0,16.0,0.0,0,False,0,-1,,-1,
269979306,3596,22537,0,5.0,14.0,0.0,0,False,0,-1,,-1,
269979311,3594,22524,0,5.0,13.152946437965905,0.0,0,False,0,-1,,-1,
269979316,3592,22514,0,5.0,10.198039027185569,0.0,0,False,0,-1,,-1,
269979321,3588,22505,0,5.0,9.848857801796104,0.0,0,False,0,-1,,-1,
269979326,3584,22496,0,5.0,9.848857801796104,0.0,0,False,0,-1,,-1,
269979331,3579,22488,0,5.0,9.433981132056603,0.0,0,False,0,-1,,-1,
269979336,3576,22481,0,5.0,7.615773105863909,0.0,0,False,0,-1,,-1,
269979341,3571,22474,0,5.0,8.602325267042627,0.0,0,False,0,-1,,-1,
269979346,3562,22465,0,5.0,12.727922061357855,0.0,0,False,0,-1,,-1,
269979350,3556,22459,0,4.0,8.48528137423857,0.0,0,False,0,-1,,-1,
269979355,3549,22453,0,5.0,9.219544457292887,0.0,0,False,0,-1,,-1,
269979360,3541,22449,0,5.0,8.94427190999916,0.0,0,False,0,-1,,-1,
269979365,3531,22444,0,5.0,11.180339887498949,0.0,0,False,0,-1,,-1,
269979370,3523,22440,0,5.0,8.94427190999916,0.0,0,False,0,-1,,-1,
269979375,3512,22435,0,5.0,12.083045973594572,0.0,0,False,0,-1,,-1,
269979380,3496,22430,0,5.0,16.76305461424021,0.0,0,False,0,-1,,-1,
269979385,3483,22426,0,5.0,13.601470508735444,0.0,0,False,0,-1,,-1,
269979390,3469,22422,0,5.0,14.560219778561036,0.0,0,False,0,-1,,-1,
269979395,3455,22419,0,5.0,14.317821063276353,0.0,0,False,0,-1,,-1,
269979400,3441,22415,0,5.0,14.560219778561036,0.0,0,False,0,-1,,-1,
269979405,3427,22412,0,5.0,14.317821063276353,0.0,0,False,0,-1,,-1,
269979410,3413,22408,0,5.0,14.560219778561036,0.0,0,False,0,-1,,-1,
269979415,3399,22404,0,5.0,14.560219778561036,0.0,0,False,0,-1,,-1,
269979420,3379,22399,0,5.0,20.615528128088304,0.0,0,False,0,-1,,-1,
269979425,3366,22396,0,5.0,13.341664064126334,0.0,0,False,0,-1,,-1,
269979430,3355,22392,0,5.0,11.704699910719626,0.0,0,False,0,-1,,-1,
269979435,3343,22386,0,5.0,13.416407864998739,0.0,0,False,0,-1,,-1,
269979440,3332,22381,0,5.0,12.083045973594572,0.0,0,False,0,-1,,-1,
269979445,3322,22375,0,5.0,11.661903789690601,0.0,0,False,0,-1,,-1,
269979450,3311,22369,0,5.0,12.529964086141668,0.0,0,False,0,-1,,-1,
269979455,3300,22362,0,5.0,13.038404810405298,0.0,0,False,0,-1,,-1,
269979460,3290,22355,0,5.0,12.206555615733702,0.0,0,False,0,-1,,-1,
269979465,3279,22347,0,5.0,13.601470508735444,0.0,0,False,0,-1,,-1,
269979470,3269,22339,0,5.0,12.806248474865697,0.0,0,False,0,-1,,-1,
269979475,3260,22332,0,5.0,11.40175425099138,0.0,0,False,0,-1,,-1,
269979480,3251,22325,0,5.0,11.40175425099138,0.0,0,False,0,-1,,-1,
269979485,3244,22319,0,5.0,9.219544457292887,0.0,0,False,0,-1,,-1,
269979490,3238,22315,0,5.0,7.211102550927978,0.0,0,False,0,-1,,-1,
269979495,3233,22311,0,5.0,6.4031242374328485,0.0,0,False,0,-1,,-1,
269979500,3229,22309,0,5.0,4.47213595499958,0.0,0,False,0,-1,,-1,
269979505,3227,22307,0,5.0,2.8284271247461903,0.0,0,False,0,-1,,-1,
269979510,3226,22307,0,5.0,1.0,0.0,0,False,0,-1,,-1,
269979515,3226,22307,0,5.0,0.0,0.0,0,False,0,-1,,-1,
269979519,3226,22307,0,4.0,0.0,0.0,0,False,0,-1,,-1,
269979524,3226,22307,0,5.0,0.0,0.0,0,False,0,-1,,-1,
269979529,3226,22307,0,5.0,0.0,0.0,0,False,0,-1,,-1,
269979534,3226,22307,0,5.0,0.0,0.0,0,False,0,-1,,-1,
269979539,3226,22307,0,5.0,0.0,0.0,0,False,0,-1,,-1,
269979544,3226,22306,0,5.0,1.0,0.0,0,False,0,-1,,-1,
269979549,3226,22303,0,5.0,3.0,0.0,0,False,0,-1,,-1,
269979554,3226,22299,0,5.0,4.0,0.0,0,False,0,-1,,-1,
269979559,3224,22293,0,5.0,6.324555320336759,0.0,0,False,0,-1,,-1,
269979564,3223,22288,0,5.0,5.0990195135927845,0.0,0,False,0,-1,,-1,
269979569,3221,22283,0,5.0,5.385164807134504,0.0,0,False,0,-1,,-1,
269979574,3218,22277,0,5.0,6.708203932499369,0.0,0,False,0,-1,,-1,
269979579,3214,22272,0,5.0,6.4031242374328485,0.0,0,False,0,-1,,-1,
269979584,3211,22267,0,5.0,5.830951894845301,0.0,0,False,0,-1,,-1,
269979589,3206,22261,0,5.0,7.810249675906654,0.0,0,False,0,-1,,-1,
269979594,3201,22254,0,5.0,8.602325267042627,0.0,0,False,0,-1,,-1,
269979599,3194,22247,0,5.0,9.899494936611665,0.0,0,False,0,-1,,-1,
269979604,3186,22239,0,5.0,11.313708498984761,0.0,0,False,0,-1,,-1,
269979609,3177,22232,0,5.0,11.40175425099138,0.0,0,False,0,-1,,-1,
269979614,3161,22223,0,5.0,18.35755975068582,0.0,0,False,0,-1,,-1,
269979619,3142,22214,0,5.0,21.02379604162864,0.0,0,False,0,-1,,-1,
269979624,3119,22198,0,5.0,28.0178514522438,0.0,0,False,0,-1,,-1,
269979629,3092,22180,0,5.0,32.449961479175904,0.0,0,False,0,-1,,-1,
269979634,3071,22159,0,5.0,29.698484809834994,0.0,0,False,0,-1,,-1,
269979639,3049,22137,0,5.0,31.11269837220809,0.0,0,False,0,-1,,-1,
269979644,3026,22121,0,5.0,28.0178514522438,0.0,0,False,0,-1,,-1,
269979649,3004,22107,0,5.0,26.076809620810597,0.0,0,False,0,-1,,-1,
269979654,2983,22100,0,5.0,22.135943621178654,0.0,0,False,0,-1,,-1,
269979659,2961,22094,0,5.0,22.80350850198276,0.0,0,False,0,-1,,-1,
269979664,2940,22089,0,5.0,21.587033144922902,0.0,0,False,0,-1,,-1,
269979669,2920,22083,0,5.0,20.8806130178211,0.0,0,False,0,-1,,-1,
269979674,2902,22073,0,5.0,20.591260281974,0.0,0,False,0,-1,,-1,
269979679,2886,22065,0,5.0,17.88854381999832,0.0,0,False,0,-1,,-1,
269979684,2879,22060,0,5.0,8.602325267042627,0.0,0,False,0,-1,,-1,
269979689,2876,22058,0,5.0,3.605551275463989,0.0,0,False,0,-1,,-1,
269979693,2873,22058,0,4.0,3.0,0.0,0,False,0,-1,,-1,
269979698,2871,22058,0,5.0,2.0,0.0,0,False,0,-1,,-1,
269979703,2864,22071,0,5.0,14.7648230602334,0.0,0,False,0,-1,,-1,
269979708,2861,22091,0,5.0,20.223748416156685,0.0,0,False,0,-1,,-1,
269979713,2860,22116,0,5.0,25.019992006393608,0.0,0,False,0,-1,,-1,
269979718,2860,22135,0,5.0,19.0,0.0,0,False,0,-1,,-1,
269979723,2860,22155,0,5.0,20.0,0.0,0,False,0,-1,,-1,
269979728,2860,22176,0,5.0,21.0,0.0,0,False,0,-1,,-1,
269979733,2864,22198,0,5.0,22.360679774997898,0.0,0,False,0,-1,,-1,
269979738,2869,22220,0,5.0,22.561028345356956,0.0,0,False,0,-1,,-1,
269979743,2876,22243,0,5.0,24.041630560342615,0.0,0,False,0,-1,,-1,
269979748,2882,22266,0,5.0,23.769728648009426,0.0,0,False,0,-1,,-1,
269979753,2887,22288,0,5.0,22.561028345356956,0.0,0,False,0,-1,,-1,
269979758,2896,22311,0,5.0,24.698178070456937,0.0,0,False,0,-1,,-1,
269979763,2901,22335,0,5.0,24.515301344262525,0.0,0,False,0,-1,,-1,
269979768,2906,22357,0,5.0,22.561028345356956,0.0,0,False,0,-1,,-1,
269979773,2910,22379,0,5.0,22.360679774997898,0.0,0,False,0,-1,,-1,
269979778,2914,22398,0,5.0,19.4164878389476,0.0,0,False,0,-1,,-1,
269979783,2916,22416,0,5.0,18.110770276274835,0.0,0,False,0,-1,,-1,
269979788,2922,22431,0,5.0,16.15549442140351,0.0,0,False,0,-1,,-1,
269979793,2924,22436,0,5.0,5.385164807134504,0.0,0,False,0,-1,,-1,
269979798,2926,22441,0,5.0,5.385164807134504,0.0,0,False,0,-1,,-1,
269979803,2927,22445,0,5.0,4.123105625617661,0.0,0,False,0,-1,,-1,
269979808,2927,22455,0,5.0,10.0,0.0,0,False,0,-1,,-1,
269979813,2927,22462,0,5.0,7.0,0.0,0,False,0,-1,,-1,
269979818,2927,22468,0,5.0,6.0,0.0,0,False,0,-1,,-1,
269979823,2927,22471,0,5.0,3.0,0.0,0,False,0,-1,,-1,
269979828,2925,22474,0,5.0,3.605551275463989,0.0,0,False,0,-1,,-1,
269979833,2920,22475,0,5.0,5.0990195135927845,0.0,0,False,0,-1,,-1,
269979838,2914,22475,0,5.0,6.0,0.0,0,False,0,-1,,-1,
269979843,2907,22475,0,5.0,7.0,0.0,0,False,0,-1,,-1,
269979848,2899,22475,0,5.0,8.0,0.0,0,False,0,-1,,-1,
269979853,2889,22475,0,5.0,10.0,0.0,0,False,0,-1,,-1,
269979858,2874,22471,0,5.0,15.524174696260024,0.0,0,False,0,-1,,-1,
269979862,2864,22465,0,4.0,11.661903789690601,0.0,0,False,0,-1,,-1,
269979867,2848,22460,0,5.0,16.76305461424021,0.0,0,False,0,-1,,-1,
269979872,2833,22454,0,5.0,16.15549442140351,0.0,0,False,0,-1,,-1,
269979877,2828,22449,0,5.0,7.0710678118654755,0.0,0,False,0,-1,,-1,
269979882,2812,22444,0,5.0,16.76305461424021,0.0,0,False,0,-1,,-1,
269979887,2803,22440,0,5.0,9.848857801796104,0.0,0,False,0,-1,,-1,
269979892,2798,22436,0,5.0,6.4031242374328485,0.0,0,False,0,-1,,-1,
269979897,2794,22433,0,5.0,5.0,0.0,0,False,0,-1,,-1,
269979902,2781,22430,0,5.0,13.341664064126334,0.0,0,False,0,-1,,-1,
269979907,2773,22429,0,5.0,8.06225774829855,0.0,0,False,0,-1,,-1,
269979912,2767,22429,0,5.0,6.0,0.0,0,False,0,-1,,-1,
269979917,2761,22429,0,5.0,6.0,0.0,0,False,0,-1,,-1,
269979922,2757,22429,0,5.0,4.0,0.0,0,False,0,-1,,-1,
269979927,2756,22429,0,5.0,1.0,0.0,0,False,0,-1,,-1,
269979932,2753,22429,0,5.0,3.0,0.0,0,False,0,-1,,-1,
269979937,2751,22434,0,5.0,5.385164807134504,0.0,0,False,0,-1,,-1,
269979942,2750,22439,0,5.0,5.0990195135927845,0.0,0,False,0,-1,,-1,
269979947,2748,22448,0,5.0,9.219544457292887,0.0,0,False,0,-1,,-1,
269979952,2747,22454,0,5.0,6.082762530298219,0.0,0,False,0,-1,,-1,
269979957,2746,22460,0,5.0,6.082762530298219,0.0,0,False,0,-1,,-1,
269979962,2744,22466,0,5.0,6.324555320336759,0.0,0,False,0,-1,,-1,
269979967,2742,22473,0,5.0,7.280109889280518,0.0,0,False,0,-1,,-1,
269979972,2739,22480,0,5.0,7.615773105863909,0.0,0,False,0,-1,,-1,
269979977,2736,22487,0,5.0,7.615773105863909,0.0,0,False,0,-1,,-1,
269979982,2733,22493,0,5.0,6.708203932499369,0.0,0,False,0,-1,,-1,
269979987,2729,22500,0,5.0,8.06225774829855,0.0,0,False,0,-1,,-1,
269979992,2726,22506,0,5.0,6.708203932499369,0.0,0,False,0,-1,,-1,
269979997,2723,22511,0,5.0,5.830951894845301,0.0,0,False,0,-1,,-1,
269980002,2721,22516,0,5.0,5.385164807134504,0.0,0,False,0,-1,,-1,
269980007,2720,22521,0,5.0,5.0990195135927845,0.0,0,False,0,-1,,-1,
269980012,2719,22527,0,5.0,6.082762530298219,0.0,0,False,0,-1,,-1,
269980017,2718,22532,0,5.0,5.0990195135927845,0.0,0,False,0,-1,,-1,
269980022,2718,22541,0,5.0,9.0,0.0,0,False,0,-1,,-1,
269980027,2718,22547,0,5.0,6.0,0.0,0,False,0,-1,,-1,
269980032,2718,22553,0,5.0,6.0,0.0,0,False,0,-1,,-1,
269980036,2718,22560,0,4.0,7.0,0.0,0,False,0,-1,,-1,
269980041,2718,22566,0,5.0,6.0,0.0,0,False,0,-1,,-1,
269980046,2718,22572,0,5.0,6.0,0.0,0,False,0,-1,,-1,
269980051,2718,22579,0,5.0,7.0,0.0,0,False,0,-1,,-1,
269980056,2718,22586,0,5.0,7.0,0.0,0,False,0,-1,,-1,
269980061,2719,22593,0,5.0,7.0710678118654755,0.0,0,False,0,-1,,-1,
269980066,2721,22599,0,5.0,6.324555320336759,0.0,0,False,0,-1,,-1,
269980071,2723,22604,0,5.0,5.385164807134504,0.0,0,False,0,-1,,-1,
269980076,2724,22609,0,5.0,5.0990195135927845,0.0,0,False,0,-1,,-1,
269980081,2725,22612,0,5.0,3.1622776601683795,0.0,0,False,0,-1,,-1,
269980086,2725,22614,0,5.0,2.0,0.0,0,False,0,-1,,-1,
269980091,2725,22616,0,5.0,2.0,0.0,0,False,0,-1,,-1,
269980096,2725,22617,0,5.0,1.0,0.0,0,False,0,-1,,-1,
269980101,2725,22617,0,5.0,0.0,0.0,0,False,0,-1,,-1,
269980106,2725,22618,0,5.0,1.0,0.0,0,False,0,-1,,-1,
269980111,2725,22619,0,5.0,1.0,0.0,0,False,0,-1,,-1,
269980116,2725,22621,0,5.0,2.0,0.0,0,False,0,-1,,-1,
269980121,2725,22622,0,5.0,1.0,0.0,0,False,0,-1,,-1,
269980126,2725,22624,0,5.0,2.0,0.0,0,False,0,-1,,-1,
269980131,2725,22625,0,5.0,1.0,0.0,0,False,0,-1,,-1,
269980136,2725,22627,0,5.0,2.0,0.0,0,False,0,-1,,-1,
269980141,2725,22629,0,5.0,2.0,0.0,0,False,0,-1,,-1,
269980146,2725,22630,0,5.0,1.0,0.0,0,False,0,-1,,-1,
269980151,2725,22632,0,5.0,2.0,0.0,0,False,0,-1,,-1,
269980156,2725,22633,0,5.0,1.0,0.0,0,False,0,-1,,-1,
269980161,2725,22634,0,5.0,1.0,0.0,0,False,0,-1,,-1,
269980166,2725,22634,0,5.0,0.0,0.0,0,False,0,-1,,-1,
269980171,2725,22634,0,5.0,0.0,0.0,0,False,0,-1,,-1,
269980176,2725,22634,0,5.0,0.0,0.0,0,False,0,-1,,-1,
269980181,2725,22634,0,5.0,0.0,0.0,0,False,0,-1,,-1,
269980186,2725,22634,0,5.0,0.0,0.0,0,False,0,-1,,-1,
269980191,2725,22634,0,5.0,0.0,0.0,0,False,0,-1,,-1,
269980196,2725,22631,0,5.0,3.0,0.0,0,False,0,-1,,-1,
269980201,2725,22628,0,5.0,3.0,0.0,0,False,0,-1,,-1,
269980205,2725,22624,0,4.0,4.0,0.0,0,False,0,-1,,-1,
269980210,2725,22621,0,5.0,3.0,0.0,0,False,0,-1,,-1,
269980215,2724,22618,0,5.0,3.1622776601683795,0.0,0,False,0,-1,,-1,
269980220,2723,22615,0,5.0,3.1622776601683795,0.0,0,False,0,-1,,-1,
269980225,2721,22611,0,5.0,4.47213595499958,0.0,0,False,0,-1,,-1,
269980230,2719,22608,0,5.0,3.605551275463989,0.0,0,False,0,-1,,-1,
269980235,2717,22604,0,5.0,4.47213595499958,0.0,0,False,0,-1,,-1,
269980240,2716,22601,0,5.0,3.1622776601683795,0.0,0,False,0,-1,,-1,
269980245,2714,22598,0,5.0,3.605551275463989,0.0,0,False,0,-1,,-1,
269980250,2712,22595,0,5.0,3.605551275463989,0.0,0,False,0,-1,,-1,
269980255,2711,22591,0,5.0,4.123105625617661,0.0,0,False,0,-1,,-1,
269980260,2709,22588,0,5.0,3.605551275463989,0.0,0,False,0,-1,,-1,
269980265,2707,22584,0,5.0,4.47213595499958,0.0,0,False,0,-1,,-1,
269980270,2705,22582,0,5.0,2.8284271247461903,0.0,0,False,0,-1,,-1,
269980275,2704,22579,0,5.0,3.1622776601683795,0.0,0,False,0,-1,,-1,
269980280,2702,22578,0,5.0,2.23606797749979,0.0,0,False,0,-1,,-1,
269980285,2701,22576,0,5.0,2.23606797749979,0.0,0,False,0,-1,,-1,
269980290,2700,22575,0,5.0,1.4142135623730951,0.0,0,False,0,-1,,-1,
269980295,2699,22574,0,5.0,1.4142135623730951,0.0,0,False,0,-1,,-1,
269980300,2698,22572,0,5.0,2.23606797749979,0.0,0,False,0,-1,,-1,
269980305,2697,22571,0,5.0,1.4142135623730951,0.0,0,False,0,-1,,-1,
269980310,2696,22571,0,5.0,1.0,0.0,0,False,0,-1,,-1,
269980315,2695,22571,0,5.0,1.0,0.0,0,False,0,-1,,-1,
269980320,2694,22570,0,5.0,1.4142135623730951,0.0,0,False,0,-1,,-1,
269980325,2693,22570,0,5.0,1.0,0.0,0,False,0,-1,,-1,
269980330,2692,22568,0,5.0,2.23606797749979,0.0,0,False,0,-1,,-1,
269980335,2691,22567,0,5.0,1.4142135623730951,0.0,0,False,0,-1,,-1,
269980340,2689,22564,0,5.0,3.605551275463989,0.0,0,False,0,-1,,-1,
269980345,2688,22562,0,5.0,2.23606797749979,0.0,0,False,0,-1,,-1,
269980350,2686,22559,0,5.0,3.605551275463989,0.0,0,False,0,-1,,-1,
269980355,2683,22556,0,5.0,4.242640687119285,0.0,0,False,0,-1,,-1,
269980360,2681,22554,0,5.0,2.8284271247461903,0.0,0,False,0,-1,,-1,
269980365,2678,22553,0,5.0,3.1622776601683795,0.0,0,False,0,-1,,-1,
269980370,2675,22551,0,5.0,3.605551275463989,0.0,0,False,0,-1,,-1,
269980375,2672,22551,0,5.0,3.0,0.0,0,False,0,-1,,-1,
269980379,2669,22550,0,4.0,3.1622776601683795,0.0,0,False,0,-1,,-1,
269980384,2667,22549,0,5.0,2.23606797749979,0.0,0,False,0,-1,,-1,
269980389,2665,22549,0,5.0,2.0,0.0,0,False,0,-1,,-1,
269980394,2664,22549,0,5.0,1.0,0.0,0,False,0,-1,,-1,
269980399,2662,22549,0,5.0,2.0,0.0,0,False,0,-1,,-1,
269980404,2660,22549,0,5.0,2.0,0.0,0,False,0,-1,,-1,
269980409,2659,22549,0,5.0,1.0,0.0,0,False,0,-1,,-1,
269980414,2657,22549,0,5.0,2.0,0.0,0,False,0,-1,,-1,
269980419,2656,22549,0,5.0,1.0,0.0,0,False,0,-1,,-1,
269980424,2655,22549,0,5.0,1.0,0.0,0,False,0,-1,,-1,
269980429,2655,22549,0,5.0,0.0,0.0,0,False,0,-1,,-1,
269980434,2654,22550,0,5.0,1.4142135623730951,0.0,0,False,0,-1,,-1,
269980439,2654,22554,0,5.0,4.0,0.0,0,False,0,-1,,-1,
269980444,2654,22558,0,5.0,4.0,0.0,0,False,0,-1,,-1,
269980449,2653,22563,0,5.0,5.0990195135927845,0.0,0,False,0,-1,,-1,
269980454,2653,22567,0,5.0,4.0,0.0,0,False,0,-1,,-1,
269980459,2652,22572,0,5.0,5.0990195135927845,0.0,0,False,0,-1,,-1,
269980464,2652,22576,0,5.0,4.0,0.0,0,False,0,-1,,-1,
269980469,2651,22580,0,5.0,4.123105625617661,0.0,0,False,0,-1,,-1,
269980474,2651,22584,0,5.0,4.0,0.0,0,False,0,-1,,-1,
269980479,2650,22588,0,5.0,4.123105625617661,0.0,0,False,0,-1,,-1,
269980484,2649,22591,0,5.0,3.1622776601683795,0.0,0,False,0,-1,,-1,
269980489,2647,22593,0,5.0,2.8284271247461903,0.0,0,False,0,-1,,-1,
269980494,2646,22594,0,5.0,1.4142135623730951,0.0,0,False,0,-1,,-1,
269980499,2643,22594,0,5.0,3.0,0.0,0,False,0,-1,,-1,
269980504,2641,22594,0,5.0,2.0,0.0,0,False,0,-1,,-1,
269980509,2639,22594,0,5.0,2.0,0.0,0,False,0,-1,,-1,
269980514,2636,22592,0,5.0,3.605551275463989,0.0,0,False,0,-1,,-1,
269980519,2633,22588,0,5.0,5.0,0.0,0,False,0,-1,,-1,
269980524,2629,22583,0,5.0,6.4031242374328485,0.0,0,False,0,-1,,-1,
269980529,2626,22577,0,5.0,6.708203932499369,0.0,0,False,0,-1,,-1,
269980534,2622,22572,0,5.0,6.4031242374328485,0.0,0,False,0,-1,,-1,
269980539,2618,22566,0,5.0,7.211102550927978,0.0,0,False,0,-1,,-1,
269980544,2615,22561,0,5.0,5.830951894845301,0.0,0,False,0,-1,,-1,
269980548,2612,22556,0,4.0,5.830951894845301,0.0,0,False,0,-1,,-1,
269980553,2610,22554,0,5.0,2.8284271247461903,0.0,0,False,0,-1,,-1,
269980558,2609,22553,0,5.0,1.4142135623730951,0.0,0,False,0,-1,,-1,
269980563,2609,22553,0,5.0,0.0,0.0,0,False,0,-1,,-1,
269980568,2609,22553,0,5.0,0.0,0.0,0,False,0,-1,,-1,
269980573,2609,22553,0,5.0,0.0,0.0,0,False,0,-1,,-1,
